9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791577e+02	9.791577e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791578e+02	9.791578e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791579e+02	9.791579e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791580e+02	9.791580e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791581e+02	9.791581e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
9.791582e+02	9.791582e+02
